fecha;nombre;provincia;tmed;tmax;horatmax;tmin;horatmin;prec;dir;velmedia;racha;horaracha
2019-11-19;VALÈNCIA, VIVEROS;VALENCIA;11,9;18,1;14:40;5,7;05:50;0,0;26;1,9;6,4;13:00
2019-11-21;VALÈNCIA, VIVEROS;VALENCIA;12,0;16,6;13:20;7,3;06:00;0,1;23;1,7;6,9;11:00
2019-11-23;VALÈNCIA, VIVEROS;VALENCIA;15,4;19,0;13:50;11,9;07:00;0,0;26;3,3;14,2;03:30
2019-11-26;VALÈNCIA, VIVEROS;VALENCIA;18,8;24,1;13:00;13,6;05:00;0,0;24;2,8;13,3;14:40
2019-11-29;VALÈNCIA, VIVEROS;VALENCIA;19,1;23,0;15:30;15,2;23:59;0,0;26;2,8;11,4;04:10
2019-12-03;VALÈNCIA, VIVEROS;VALENCIA;11,4;13,8;01:00;9,1;20:00;18,7;01;3,1;11,1;23:59
2019-12-06;VALÈNCIA, VIVEROS;VALENCIA;12,6;15,0;13:00;10,1;23:59;0,0;35;0,6;5,3;12:40
2019-12-25;VALÈNCIA, VIVEROS;VALENCIA;15,8;21,0;14:00;10,7;23:59;0,0;27;0,6;4,4;06:10
2019-12-26;VALÈNCIA, VIVEROS;VALENCIA;16,8;23,3;12:30;10,2;02:40;0,0;27;0,0;5,3;09:50
2019-12-28;VALÈNCIA, VIVEROS;VALENCIA;10,6;15,4;14:30;5,7;05:30;0,0;26;0,3;4,4;05:50
2019-12-29;VALÈNCIA, VIVEROS;VALENCIA;;;;;;;;0,6;;
2020-01-06;VALÈNCIA, VIVEROS;VALENCIA;;;;;;0,0;;;;
2020-01-07;VALÈNCIA, VIVEROS;VALENCIA;;;;;;0,0;;;;
2020-01-09;VALÈNCIA, VIVEROS;VALENCIA;11,2;16,1;13:30;6,3;06:00;0,0;11;1,1;4,7;15:50
2020-01-10;VALÈNCIA, VIVEROS;VALENCIA;12,1;17,0;13:30;7,2;02:50;0,0;36;1,4;12,5;14:30
2020-01-11;VALÈNCIA, VIVEROS;VALENCIA;11,0;16,9;12:50;5,1;07:30;0,0;07;0,6;5,0;14:20
2020-01-13;VALÈNCIA, VIVEROS;VALENCIA;10,0;17,3;14:50;2,7;07:20;0,0;25;0,8;5,0;14:40
2020-01-14;VALÈNCIA, VIVEROS;VALENCIA;10,0;16,8;13:20;3,1;05:40;0,0;09;0,3;4,4;15:50
2020-01-16;VALÈNCIA, VIVEROS;VALENCIA;12,0;18,8;14:00;5,3;06:50;0,0;22;0,6;4,2;10:40
2020-01-20;VALÈNCIA, VIVEROS;VALENCIA;6,8;8,7;14:30;5,0;04:40;47,7;36;7,5;19,7;15:00
2020-01-21;VALÈNCIA, VIVEROS;VALENCIA;10,3;12,8;15:30;7,8;00:10;33,3;01;2,5;16,7;04:00
2020-01-24;VALÈNCIA, VIVEROS;VALENCIA;12,2;16,0;14:20;8,3;07:20;0,0;01;0,3;3,9;01:40
2020-01-25;VALÈNCIA, VIVEROS;VALENCIA;12,2;14,2;13:20;10,2;06:00;0,0;05;0,6;5,8;13:40
2020-01-30;VALÈNCIA, VIVEROS;VALENCIA;17,8;22,4;12:50;13,1;05:40;0,0;24;2,2;10,6;14:00
2020-02-01;VALÈNCIA, VIVEROS;VALENCIA;20,6;27,3;14:00;13,9;03:50;0,0;26;1,7;9,4;10:50
2020-02-02;VALÈNCIA, VIVEROS;VALENCIA;19,6;25,3;14:40;13,8;08:00;0,0;25;1,9;5,8;02:00
2020-02-03;VALÈNCIA, VIVEROS;VALENCIA;19,4;25,9;14:20;13,0;06:10;0,0;25;1,1;5,3;02:50
2020-02-04;VALÈNCIA, VIVEROS;VALENCIA;20,0;27,4;13:10;12,6;00:50;0,0;32;1,1;6,1;19:50
2020-02-05;VALÈNCIA, VIVEROS;VALENCIA;12,7;15,9;00:20;9,5;09:00;0,2;36;1,1;6,7;03:30
2020-02-07;VALÈNCIA, VIVEROS;VALENCIA;11,4;14,7;14:50;8,2;05:00;0,0;09;0,8;3,6;15:20
2020-02-09;VALÈNCIA, VIVEROS;VALENCIA;12,8;17,8;14:10;7,9;07:30;0,0;10;0,8;4,7;15:00
2020-02-10;VALÈNCIA, VIVEROS;VALENCIA;17,3;25,0;14:40;9,6;02:00;0,0;28;2,5;7,2;19:40
2020-02-11;VALÈNCIA, VIVEROS;VALENCIA;18,6;24,5;13:20;12,6;23:59;0,0;23;1,4;5,6;00:50
2020-02-12;VALÈNCIA, VIVEROS;VALENCIA;15,1;18,6;10:40;11,6;07:00;0,0;02;0,8;6,4;13:00
2020-02-15;VALÈNCIA, VIVEROS;VALENCIA;13,1;18,1;11:20;8,1;07:20;0,0;36;1,7;6,1;18:00
2020-02-16;VALÈNCIA, VIVEROS;VALENCIA;13,3;16,6;12:00;10,0;01:40;0,0;10;1,4;5,3;12:50
2020-02-20;VALÈNCIA, VIVEROS;VALENCIA;12,7;17,8;12:20;7,6;07:00;0,0;11;1,4;6,1;15:10
2020-02-25;VALÈNCIA, VIVEROS;VALENCIA;17,6;26,2;13:40;9,0;05:00;0,0;24;1,7;8,9;14:00
2020-03-04;VALÈNCIA, VIVEROS;VALENCIA;20,3;25,4;13:20;15,2;07:00;0,0;22;2,8;12,2;16:10
2020-03-10;VALÈNCIA, VIVEROS;VALENCIA;14,7;18,3;15:50;11,1;06:00;0,0;33;1,4;8,3;00:20
2020-03-13;VALÈNCIA, VIVEROS;VALENCIA;15,6;19,2;12:50;12,0;06:40;0,0;01;1,1;6,9;10:50
2020-03-14;VALÈNCIA, VIVEROS;VALENCIA;14,8;18,8;12:50;10,8;07:00;0,0;11;0,8;6,7;14:30
2020-03-15;VALÈNCIA, VIVEROS;VALENCIA;15,6;18,7;13:00;12,4;02:20;0,9;12;0,8;7,8;15:00
2020-03-18;VALÈNCIA, VIVEROS;VALENCIA;14,7;17,4;12:50;12,0;06:20;0,0;36;0,8;7,2;00:10
2020-03-19;VALÈNCIA, VIVEROS;VALENCIA;14,2;16,8;11:50;11,6;04:00;0,0;10;0,6;6,7;14:50
2020-03-20;VALÈNCIA, VIVEROS;VALENCIA;14,2;16,1;11:40;12,4;06:00;0,5;34;1,4;6,9;02:10
2020-03-27;VALÈNCIA, VIVEROS;VALENCIA;9,8;12,2;16:00;7,4;04:30;3,2;01;1,4;6,7;09:40
2020-03-29;VALÈNCIA, VIVEROS;VALENCIA;15,6;22,3;12:20;8,8;03:00;0,0;17;2,2;9,2;16:00
2020-04-03;VALÈNCIA, VIVEROS;VALENCIA;14,0;18,6;11:50;9,4;06:50;0,0;08;2,5;7,5;12:50
2020-04-07;VALÈNCIA, VIVEROS;VALENCIA;16,2;19,5;13:30;12,8;05:00;0,0;10;1,4;5,3;15:20
2020-04-16;VALÈNCIA, VIVEROS;VALENCIA;16,0;20,1;11:30;11,8;04:40;0,0;11;1,4;6,1;13:50
2020-04-17;VALÈNCIA, VIVEROS;VALENCIA;17,0;20,1;13:50;13,9;23:59;0,0;12;0,8;6,7;11:30
2020-04-18;VALÈNCIA, VIVEROS;VALENCIA;16,8;20,6;11:20;12,9;05:10;3,0;03;0,6;7,8;15:40
2020-04-19;VALÈNCIA, VIVEROS;VALENCIA;16,4;17,6;11:00;15,2;22:40;4,9;99;1,4;5,3;Varias
2020-04-20;VALÈNCIA, VIVEROS;VALENCIA;20,1;26,4;12:20;13,8;04:00;0,0;10;1,1;6,7;13:50
2020-04-22;VALÈNCIA, VIVEROS;VALENCIA;17,1;21,4;11:20;12,8;01:00;0,0;10;1,4;6,4;12:10
2020-04-25;VALÈNCIA, VIVEROS;VALENCIA;16,7;21,1;12:00;12,3;06:00;0,0;11;1,4;6,1;14:00
2020-04-28;VALÈNCIA, VIVEROS;VALENCIA;19,4;24,7;13:50;14,1;06:10;0,0;25;3,3;11,7;13:50
2020-04-29;VALÈNCIA, VIVEROS;VALENCIA;20,6;27,2;14:20;14,0;06:00;0,0;20;3,1;12,8;14:40
2020-05-02;VALÈNCIA, VIVEROS;VALENCIA;26,2;33,0;13:40;19,5;23:30;0,0;99;2,5;8,6;14:50
2020-05-05;VALÈNCIA, VIVEROS;VALENCIA;20,6;24,1;14:00;17,0;05:40;0,0;99;0,8;5,8;Varias
2020-05-09;VALÈNCIA, VIVEROS;VALENCIA;20,3;23,1;13:00;17,5;04:50;6,7;15;0,8;6,1;15:00
2020-05-14;VALÈNCIA, VIVEROS;VALENCIA;16,7;19,4;16:50;14,0;10:30;8,1;99;2,5;9,2;11:50
2020-05-15;VALÈNCIA, VIVEROS;VALENCIA;16,6;20,6;11:30;12,5;05:30;0,5;34;0,6;5,8;11:20
2020-05-17;VALÈNCIA, VIVEROS;VALENCIA;19,1;22,7;09:30;15,5;03:50;0,0;20;1,4;6,7;16:50
2020-05-18;VALÈNCIA, VIVEROS;VALENCIA;20,1;25,0;10:00;15,2;05:00;0,0;09;2,2;7,8;15:10
2020-05-22;VALÈNCIA, VIVEROS;VALENCIA;23,6;28,9;12:20;18,4;05:10;0,0;10;0,8;6,9;13:50
2020-05-24;VALÈNCIA, VIVEROS;VALENCIA;21,4;23,9;09:40;18,8;23:59;0,0;12;1,9;7,5;11:10
2020-06-01;VALÈNCIA, VIVEROS;VALENCIA;22,9;26,6;09:50;19,2;04:30;0,0;09;1,4;7,8;14:10
2020-06-03;VALÈNCIA, VIVEROS;VALENCIA;23,5;28,6;15:20;18,4;05:20;0,0;01;1,4;12,2;20:20
2020-06-04;VALÈNCIA, VIVEROS;VALENCIA;21,8;26,4;09:30;17,3;23:50;2,1;36;2,2;11,7;09:50
2020-06-08;VALÈNCIA, VIVEROS;VALENCIA;18,4;21,0;14:20;15,8;10:10;28,0;09;1,4;6,7;15:10
2020-06-09;VALÈNCIA, VIVEROS;VALENCIA;19,6;23,9;10:40;15,4;04:20;0,0;10;2,5;8,9;12:40
2020-06-24;VALÈNCIA, VIVEROS;VALENCIA;24,0;27,9;10:40;20,1;04:50;0,0;11;1,1;7,8;18:40
2020-06-25;VALÈNCIA, VIVEROS;VALENCIA;24,9;28,9;10:20;20,9;05:30;0,0;07;1,4;6,9;14:50
2020-06-26;VALÈNCIA, VIVEROS;VALENCIA;24,8;29,0;14:20;20,7;04:50;0,0;10;1,9;6,9;13:40
2020-06-27;VALÈNCIA, VIVEROS;VALENCIA;25,8;30,2;09:50;21,5;05:00;0,0;99;1,4;8,1;Varias
2020-06-28;VALÈNCIA, VIVEROS;VALENCIA;24,4;27,7;13:50;21,2;04:50;0,0;11;1,7;7,2;14:00
2020-07-09;VALÈNCIA, VIVEROS;VALENCIA;27,0;30,7;11:30;23,3;06:00;0,0;10;1,1;7,2;13:40
2020-07-16;VALÈNCIA, VIVEROS;VALENCIA;25,2;28,6;13:00;21,8;04:50;0,0;11;1,7;8,3;14:40
2020-07-20;VALÈNCIA, VIVEROS;VALENCIA;26,9;29,5;12:50;24,3;23:59;0,0;09;1,9;6,9;15:00
2020-07-26;VALÈNCIA, VIVEROS;VALENCIA;26,5;30,0;13:10;23,0;05:00;0,0;11;1,1;7,8;15:20
2020-07-31;VALÈNCIA, VIVEROS;VALENCIA;28,4;32,8;11:50;24,1;05:50;0,0;04;1,1;6,4;18:50
2020-08-02;VALÈNCIA, VIVEROS;VALENCIA;27,8;30,9;10:10;24,6;05:00;0,0;09;1,7;8,3;14:20
2020-08-03;VALÈNCIA, VIVEROS;VALENCIA;27,2;29,3;12:40;25,2;23:59;1,3;12;1,4;7,8;14:10
2020-08-06;VALÈNCIA, VIVEROS;VALENCIA;26,8;30,2;10:30;23,5;04:50;0,0;10;1,7;8,3;16:00
2020-08-07;VALÈNCIA, VIVEROS;VALENCIA;27,0;30,6;12:30;23,3;05:30;0,0;10;1,7;7,5;13:20
2020-08-11;VALÈNCIA, VIVEROS;VALENCIA;27,6;30,3;13:40;24,9;05:00;0,0;01;1,7;8,6;23:59
2020-08-12;VALÈNCIA, VIVEROS;VALENCIA;28,8;34,6;11:10;23,0;06:00;0,0;11;1,9;10,8;13:50
2020-08-14;VALÈNCIA, VIVEROS;VALENCIA;27,4;30,7;11:00;24,1;05:00;0,0;14;1,4;7,5;15:50
2020-08-19;VALÈNCIA, VIVEROS;VALENCIA;27,8;32,3;09:50;23,2;06:00;0,0;36;1,7;11,7;22:30
2020-08-21;VALÈNCIA, VIVEROS;VALENCIA;27,8;31,8;11:50;23,7;05:40;0,0;10;1,1;6,7;14:40
2020-08-23;VALÈNCIA, VIVEROS;VALENCIA;27,6;30,8;11:20;24,5;03:50;0,0;01;1,9;13,9;13:00
2020-08-25;VALÈNCIA, VIVEROS;VALENCIA;27,6;31,3;14:30;24,0;06:00;0,0;11;1,9;8,3;13:00
2020-09-01;VALÈNCIA, VIVEROS;VALENCIA;22,5;25,9;15:50;19,1;05:30;0,0;11;1,1;5,8;14:10
2020-09-02;VALÈNCIA, VIVEROS;VALENCIA;24,2;28,0;11:00;20,3;06:00;0,0;10;1,7;7,8;12:30
2020-09-05;VALÈNCIA, VIVEROS;VALENCIA;24,4;28,8;11:30;20,1;05:00;0,0;10;2,2;6,9;13:30
2020-09-07;VALÈNCIA, VIVEROS;VALENCIA;23,2;25,5;14:10;21,0;23:59;13,5;06;1,7;10,0;09:20
2020-09-09;VALÈNCIA, VIVEROS;VALENCIA;22,9;27,2;10:40;18,6;04:30;0,0;07;1,4;6,4;13:40
2020-09-12;VALÈNCIA, VIVEROS;VALENCIA;24,8;29,2;13:00;20,5;06:30;0,0;13;0,8;7,2;16:40
2020-09-15;VALÈNCIA, VIVEROS;VALENCIA;26,8;31,3;11:40;22,2;05:00;0,0;09;1,7;7,2;12:20
2020-09-17;VALÈNCIA, VIVEROS;VALENCIA;25,4;28,2;13:10;22,5;06:50;0,9;10;1,4;5,6;16:40
2020-09-18;VALÈNCIA, VIVEROS;VALENCIA;22,7;25,4;16:30;20,0;22:30;4,3;30;2,2;9,7;18:30
2020-09-19;VALÈNCIA, VIVEROS;VALENCIA;24,2;29,9;14:10;18,4;05:40;0,0;22;2,5;10,3;15:00
2020-09-21;VALÈNCIA, VIVEROS;VALENCIA;24,0;28,2;11:50;19,9;03:50;0,0;10;1,7;8,6;15:30
2020-09-22;VALÈNCIA, VIVEROS;VALENCIA;24,3;29,0;14:00;19,6;06:30;0,0;08;2,2;8,9;14:30
2020-10-01;VALÈNCIA, VIVEROS;VALENCIA;24,4;32,6;14:50;16,3;06:00;0,0;22;3,1;9,7;12:20
2020-10-03;VALÈNCIA, VIVEROS;VALENCIA;18,6;24,5;14:10;12,7;03:50;0,0;23;3,3;11,4;16:30
2020-10-04;VALÈNCIA, VIVEROS;VALENCIA;18,4;24,1;14:10;12,7;06:00;0,0;99;3,6;12,5;Varias
2020-10-05;VALÈNCIA, VIVEROS;VALENCIA;20,2;25,8;12:20;14,6;05:50;0,0;23;1,7;8,3;02:40
2020-10-12;VALÈNCIA, VIVEROS;VALENCIA;19,4;24,5;13:30;14,3;07:00;0,0;31;1,1;9,2;03:40
2020-10-13;VALÈNCIA, VIVEROS;VALENCIA;22,0;29,3;13:40;14,7;00:40;0,0;22;1,4;8,9;14:50
2020-10-15;VALÈNCIA, VIVEROS;VALENCIA;17,8;23,5;13:30;12,1;06:00;0,0;01;1,9;10,0;12:30
2020-10-16;VALÈNCIA, VIVEROS;VALENCIA;16,2;22,0;12:50;10,3;07:00;0,0;11;1,4;7,5;14:20
2020-10-17;VALÈNCIA, VIVEROS;VALENCIA;17,0;22,4;12:00;11,5;06:10;0,0;10;1,4;7,2;15:20
2020-10-18;VALÈNCIA, VIVEROS;VALENCIA;16,8;22,1;11:50;11,4;06:20;0,0;14;0,6;5,3;11:50
2020-10-23;VALÈNCIA, VIVEROS;VALENCIA;20,6;25,2;14:20;15,9;23:59;0,0;36;2,2;10,0;13:10
2020-10-26;VALÈNCIA, VIVEROS;VALENCIA;18,2;22,7;14:00;13,6;23:50;0,0;25;2,8;12,2;01:40
2020-10-29;VALÈNCIA, VIVEROS;VALENCIA;18,0;22,9;12:50;13,0;05:00;0,0;10;0,8;4,7;15:00
2020-10-31;VALÈNCIA, VIVEROS;VALENCIA;17,2;22,2;12:00;12,2;06:20;0,0;10;1,4;4,7;12:30
2020-11-04;VALÈNCIA, VIVEROS;VALENCIA;15,0;17,8;00:20;12,3;21:30;65,0;36;2,8;15,6;22:40
2020-11-08;VALÈNCIA, VIVEROS;VALENCIA;16,6;22,2;13:10;11,0;07:00;0,0;24;0,0;5,0;03:20
2020-11-09;VALÈNCIA, VIVEROS;VALENCIA;16,1;21,4;11:40;10,8;04:50;0,0;14;1,1;4,7;13:30
2020-11-17;VALÈNCIA, VIVEROS;VALENCIA;17,6;22,3;12:20;12,9;07:10;0,0;99;0,8;4,2;Varias
2020-11-19;VALÈNCIA, VIVEROS;VALENCIA;19,1;23,9;14:30;14,3;23:59;0,0;99;0,8;3,9;Varias
2020-11-20;VALÈNCIA, VIVEROS;VALENCIA;15,4;19,9;11:50;11,0;23:59;0,0;25;1,1;5,3;12:30
2020-11-24;VALÈNCIA, VIVEROS;VALENCIA;13,0;18,2;12:50;7,8;07:20;0,0;25;1,1;3,9;04:00
2020-11-29;VALÈNCIA, VIVEROS;VALENCIA;15,6;20,5;14:10;10,6;23:59;0,0;25;0,8;6,1;04:30
2020-12-01;VALÈNCIA, VIVEROS;VALENCIA;14,4;20,0;13:10;8,8;07:00;0,0;32;0,3;7,5;23:00
2020-12-02;VALÈNCIA, VIVEROS;VALENCIA;11,6;16,1;13:50;7,1;23:50;0,0;02;1,7;13,6;10:50
2020-12-04;VALÈNCIA, VIVEROS;VALENCIA;11,8;15,2;13:40;8,3;23:00;0,0;25;3,3;13,9;09:00
2020-12-14;VALÈNCIA, VIVEROS;VALENCIA;13,8;17,3;14:10;10,3;06:00;0,0;15;0,0;3,9;14:40
2020-12-19;VALÈNCIA, VIVEROS;VALENCIA;13,6;19,6;14:10;7,7;07:20;0,2;23;1,7;9,4;14:20
2020-12-23;VALÈNCIA, VIVEROS;VALENCIA;15,4;22,5;15:10;8,3;06:50;0,0;20;0,6;5,3;22:40
2020-12-29;VALÈNCIA, VIVEROS;VALENCIA;11,2;14,4;15:00;7,9;23:59;0,0;26;3,6;13,3;12:50
2021-01-03;VALÈNCIA, VIVEROS;VALENCIA;9,5;15,5;14:00;3,5;07:00;0,0;24;2,2;7,8;12:40
2021-01-08;VALÈNCIA, VIVEROS;VALENCIA;5,6;6,9;09:30;4,3;20:00;20,5;01;2,2;10,6;22:20
2021-01-10;VALÈNCIA, VIVEROS;VALENCIA;6,5;10,4;14:40;2,6;06:50;0,0;01;0,8;5,0;16:10
2021-01-12;VALÈNCIA, VIVEROS;VALENCIA;7,4;13,8;14:40;1,1;07:00;0,0;24;2,2;5,3;13:40
2021-01-14;VALÈNCIA, VIVEROS;VALENCIA;10,7;17,4;13:40;4,0;05:00;0,0;26;0,8;4,7;22:50
2021-01-15;VALÈNCIA, VIVEROS;VALENCIA;12,6;19,2;14:50;5,9;07:40;0,0;99;2,2;8,9;13:30
2021-01-20;VALÈNCIA, VIVEROS;VALENCIA;8,5;12,8;23:30;4,2;05:20;0,0;21;1,7;7,2;23:50
2021-01-22;VALÈNCIA, VIVEROS;VALENCIA;15,3;19,0;08:10;11,6;23:50;0,0;27;4,7;18,9;10:00
2021-01-24;VALÈNCIA, VIVEROS;VALENCIA;17,6;20,8;14:20;14,3;23:00;0,0;27;3,3;17,2;02:20
2021-01-26;VALÈNCIA, VIVEROS;VALENCIA;13,4;17,8;12:20;8,9;08:00;0,0;23;1,7;5,6;11:00
2021-01-28;VALÈNCIA, VIVEROS;VALENCIA;19,5;25,9;14:30;13,1;05:50;0,0;26;2,2;9,4;19:10
2021-01-29;VALÈNCIA, VIVEROS;VALENCIA;20,9;25,9;14:40;15,9;07:50;0,0;29;3,1;12,2;15:40
2021-02-02;VALÈNCIA, VIVEROS;VALENCIA;;;;;;;;2,8;;
2021-02-06;VALÈNCIA, VIVEROS;VALENCIA;16,1;21,6;13:30;10,6;06:50;0,0;24;1,9;10,3;13:30
2021-02-07;VALÈNCIA, VIVEROS;VALENCIA;15,6;19,9;14:10;11,2;08:00;0,0;24;2,2;12,8;22:20
2021-02-08;VALÈNCIA, VIVEROS;VALENCIA;15,6;18,9;14:30;12,4;03:00;0,0;26;2,5;15,8;13:50
2021-02-09;VALÈNCIA, VIVEROS;VALENCIA;15,4;18,1;17:00;12,7;02:50;0,0;28;3,9;14,4;18:30
2021-02-15;VALÈNCIA, VIVEROS;VALENCIA;12,4;14,8;12:40;10,1;00:50;0,0;01;1,1;5,6;00:10
2021-02-20;VALÈNCIA, VIVEROS;VALENCIA;13,4;15,5;13:50;11,2;06:00;0,0;01;1,1;6,7;23:30
2021-02-28;VALÈNCIA, VIVEROS;VALENCIA;13,2;16,4;13:20;10,0;05:20;0,0;04;1,4;7,2;14:10
2021-03-03;VALÈNCIA, VIVEROS;VALENCIA;13,4;15,6;11:50;11,1;23:30;0,0;04;1,4;5,8;15:20
2021-03-11;VALÈNCIA, VIVEROS;VALENCIA;16,7;25,7;13:40;7,7;05:50;0,0;20;1,9;8,9;15:50
2021-03-13;VALÈNCIA, VIVEROS;VALENCIA;14,9;19,8;11:30;10,0;06:40;0,0;16;2,2;9,4;17:00
2021-03-19;VALÈNCIA, VIVEROS;VALENCIA;10,2;13,3;11:10;7,0;23:50;0,8;11;1,7;9,2;17:30
2021-03-20;VALÈNCIA, VIVEROS;VALENCIA;10,2;15,1;14:10;5,4;03:40;0,5;03;1,4;11,4;10:50
2021-03-21;VALÈNCIA, VIVEROS;VALENCIA;12,5;18,7;14:50;6,3;06:50;0,0;10;1,4;7,2;13:50
2021-03-23;VALÈNCIA, VIVEROS;VALENCIA;12,8;17,9;11:40;7,7;05:50;0,0;99;1,4;5,8;Varias
2021-03-28;VALÈNCIA, VIVEROS;VALENCIA;13,1;17,9;13:30;8,3;06:00;0,0;14;0,8;6,7;13:30
2021-03-29;VALÈNCIA, VIVEROS;VALENCIA;13,8;17,9;11:50;9,8;04:50;0,0;35;1,7;8,6;15:00
2021-04-14;VALÈNCIA, VIVEROS;VALENCIA;15,0;16,4;15:20;13,6;04:00;0,3;09;0,8;5,8;18:00
2021-04-20;VALÈNCIA, VIVEROS;VALENCIA;15,4;18,5;12:10;12,3;05:40;0,9;10;1,7;6,7;19:20
2021-04-21;VALÈNCIA, VIVEROS;VALENCIA;16,2;19,1;11:30;13,4;23:59;12,6;10;1,4;7,5;16:40
2021-04-26;VALÈNCIA, VIVEROS;VALENCIA;15,6;17,6;13:40;13,6;08:50;0,2;01;1,1;8,9;00:30
2021-04-30;VALÈNCIA, VIVEROS;VALENCIA;18,0;20,5;12:50;15,6;06:50;0,6;11;1,1;7,2;11:10
2021-05-02;VALÈNCIA, VIVEROS;VALENCIA;16,0;18,5;13:30;13,4;05:00;0,0;05;1,4;9,4;10:00
2021-05-04;VALÈNCIA, VIVEROS;VALENCIA;17,0;21,0;12:50;12,9;Varias;0,0;08;1,7;6,9;14:50
2021-05-05;VALÈNCIA, VIVEROS;VALENCIA;18,1;23,0;13:30;13,2;05:00;0,0;04;1,9;6,1;17:50
2021-05-08;VALÈNCIA, VIVEROS;VALENCIA;19,6;22,4;09:50;16,7;05:40;0,0;11;1,4;6,9;15:20
2021-05-10;VALÈNCIA, VIVEROS;VALENCIA;20,0;25,1;12:00;15,0;01:40;0,0;25;2,8;12,2;20:50
2021-05-17;VALÈNCIA, VIVEROS;VALENCIA;20,2;22,6;00:20;17,9;23:00;0,0;01;1,4;8,6;03:00
2021-05-18;VALÈNCIA, VIVEROS;VALENCIA;20,5;23,9;14:20;17,1;05:00;0,0;10;1,9;7,5;11:00
2021-05-19;VALÈNCIA, VIVEROS;VALENCIA;19,6;22,1;13:30;17,1;23:00;0,0;11;1,7;7,2;08:40
2021-05-21;VALÈNCIA, VIVEROS;VALENCIA;19,2;22,7;13:20;15,6;05:00;0,0;07;1,9;7,5;12:50
2021-05-22;VALÈNCIA, VIVEROS;VALENCIA;19,8;22,5;13:00;17,0;03:00;0,0;10;1,1;7,2;11:50
2021-05-23;VALÈNCIA, VIVEROS;VALENCIA;16,2;18,6;00:40;13,7;23:59;15,7;01;1,1;7,5;13:10
2021-05-29;VALÈNCIA, VIVEROS;VALENCIA;21,0;26,4;11:50;15,5;05:30;0,0;09;2,5;6,7;13:50
2021-06-01;VALÈNCIA, VIVEROS;VALENCIA;20,8;23,3;15:20;18,2;02:50;3,1;11;0,8;7,8;18:30
2021-06-05;VALÈNCIA, VIVEROS;VALENCIA;20,0;22,6;14:10;17,4;23:59;2,8;36;1,9;8,6;13:50
2021-06-09;VALÈNCIA, VIVEROS;VALENCIA;22,5;25,8;12:20;19,2;04:00;0,1;08;1,4;6,4;16:10
2021-06-10;VALÈNCIA, VIVEROS;VALENCIA;22,8;26,4;12:40;19,1;05:00;0,0;10;1,4;6,1;11:20
2021-06-12;VALÈNCIA, VIVEROS;VALENCIA;24,4;29,0;11:20;19,9;05:40;0,0;99;1,1;6,4;Varias
2021-06-16;VALÈNCIA, VIVEROS;VALENCIA;25,8;29,6;14:40;21,9;04:50;1,2;02;1,1;7,2;12:00
2021-06-27;VALÈNCIA, VIVEROS;VALENCIA;24,6;29,4;14:40;19,8;05:00;0,0;01;2,2;8,3;18:30
2021-06-28;VALÈNCIA, VIVEROS;VALENCIA;23,8;27,4;13:00;20,2;03:40;0,0;09;1,4;7,2;13:50
2021-06-29;VALÈNCIA, VIVEROS;VALENCIA;23,3;27,3;11:00;19,3;05:00;0,0;08;2,2;7,8;14:10
2021-07-06;VALÈNCIA, VIVEROS;VALENCIA;30,8;38,9;14:00;22,8;05:10;0,0;26;1,9;11,1;13:10
2021-07-09;VALÈNCIA, VIVEROS;VALENCIA;24,5;28,0;12:30;21,0;05:00;0,0;20;2,5;7,5;14:10
2021-07-10;VALÈNCIA, VIVEROS;VALENCIA;24,7;28,7;12:40;20,7;05:00;0,0;10;1,9;7,8;12:50
2021-07-15;VALÈNCIA, VIVEROS;VALENCIA;23,2;26,7;13:10;19,7;04:50;0,0;99;2,5;6,4;Varias
2021-07-18;VALÈNCIA, VIVEROS;VALENCIA;25,6;29,2;12:30;22,1;04:00;0,0;11;2,2;7,8;14:30
2021-07-19;VALÈNCIA, VIVEROS;VALENCIA;26,1;29,8;12:20;22,4;04:40;0,0;11;1,1;6,7;14:50
2021-07-20;VALÈNCIA, VIVEROS;VALENCIA;26,1;30,0;12:30;22,2;05:00;0,0;10;1,9;7,2;14:00
2021-07-21;VALÈNCIA, VIVEROS;VALENCIA;26,6;29,6;Varias;23,5;04:10;0,0;11;1,9;6,7;12:30
2021-07-26;VALÈNCIA, VIVEROS;VALENCIA;22,6;25,9;14:20;19,4;09:50;1,6;32;1,1;10,0;07:20
2021-07-30;VALÈNCIA, VIVEROS;VALENCIA;26,0;29,5;Varias;22,6;05:00;0,0;01;0,8;7,5;20:30
2021-08-04;VALÈNCIA, VIVEROS;VALENCIA;28,8;34,4;10:40;23,1;03:40;0,0;34;0,8;10,0;10:40
2021-08-06;VALÈNCIA, VIVEROS;VALENCIA;26,0;29,7;11:40;22,4;05:40;0,0;02;1,7;8,6;13:20
2021-08-08;VALÈNCIA, VIVEROS;VALENCIA;24,0;26,3;12:30;21,8;08:20;3,6;36;2,2;10,8;11:30
2021-08-12;VALÈNCIA, VIVEROS;VALENCIA;30,0;36,3;11:00;23,8;03:20;0,0;23;1,1;6,1;04:20
2021-08-14;VALÈNCIA, VIVEROS;VALENCIA;28,0;30,8;11:00;25,2;05:50;0,2;23;1,1;11,7;18:40
2021-08-25;VALÈNCIA, VIVEROS;VALENCIA;23,9;28,1;10:30;19,7;03:00;0,0;11;1,4;7,5;14:00
